HGNC ID	Approved symbol	NCBI Gene ID	Ensembl gene ID	pmid_count
HGNC:49615	EIF1P2	100288425	ENSG00000235549	0
HGNC:44477	LMCD1-AS1	100288428	ENSG00000227110	3
HGNC:44303	IL10RB-DT	100288432	ENSG00000223799	3
HGNC:49811	SLC4A1APP1	100288436	ENSG00000232060	0
HGNC:2274	COX5BP5	100288440		0
HGNC:42372	RBBP4P5	100288451	ENSG00000256737	0
HGNC:49567	CUL1P1	100288463	ENSG00000251032	0
HGNC:37627	FAM197Y10	100288465	ENSG00000235719	0
HGNC:44434	REXO1L11P	100288470	ENSG00000275928	0
HGNC:37300	HSBP1P2	100288483	ENSG00000166530	1
HGNC:37164	MTRNR2L7	100288485	ENSG00000256892	10
HGNC:37109	DDX11L9	100288486	ENSG00000248472	2
HGNC:38140	ELOCP5	100288493	ENSG00000271123	0
HGNC:44433	REXO1L10P	100288500	ENSG00000276540	0
HGNC:51598	SMIM12P1	100288503	ENSG00000271284	0
HGNC:44468	PNPT1P1	100288506	ENSG00000229241	0
HGNC:42339	TUBB3P1	100288513	ENSG00000220418	0
HGNC:38023	ISCA1P2	100288517	ENSG00000229840	0
HGNC:44443	USP17L15	100288520	ENSG00000223569	18
HGNC:32239	REXO1L2P	100288527	ENSG00000276998	2
HGNC:34004	POM121B	100288540	ENSG00000205578	5
HGNC:38074	FOLR3P1	100288543		0
HGNC:39315	HMGB3P23	100288563	ENSG00000235148	1
HGNC:31820	ACTR3P1	100288580		0
HGNC:44008	CCDC34P1	100288584	ENSG00000250556	0
HGNC:49816	SNRPCP1	100288596	ENSG00000238001	0
HGNC:37771	LINC00268-2P	100288610		1
HGNC:20337	UBE2NP1	100288613	ENSG00000256385	2
HGNC:32361	WHAMMP1	100288615		2
HGNC:45248	NDUFB4P1	100288654	ENSG00000242510	0
HGNC:31062	ZNF317P1	100288659	ENSG00000253781	0
HGNC:43994	SUB1P4	100288661	ENSG00000260247	0
HGNC:37756	CICP7	100288667	ENSG00000233653	0
HGNC:50800	DUX4	100288687	ENSG00000260596	89
HGNC:45011	FAM21FP	100288690	ENSG00000237840	0
HGNC:31662	HMGN2P8	100288691	ENSG00000212769	3
HGNC:39941	LIMS4	100288695	ENSG00000256671	4
HGNC:23178	ARL6IP1P1	100288702	ENSG00000255664	0
HGNC:33855	DUX4L9	100288711	ENSG00000224807	13
HGNC:9124	PMS2P10	100288713	ENSG00000276840	2
HGNC:49339	HSPE1P20	100288726	ENSG00000257021	0
HGNC:39932	PAN3-AS1	100288730	ENSG00000261485	2
HGNC:45236	SPCS2P3	100288739	ENSG00000247872	0
HGNC:18719	H2BC2P	100288742	ENSG00000178762	0
HGNC:39014	SUMO2P4	100288757	ENSG00000249183	0
HGNC:35134	CCT7P2	100288772	ENSG00000249958	3
HGNC:51747	AGGF1P10	100288774	ENSG00000282968	0
HGNC:53913	WASH8P	100288778	ENSG00000226210	5
HGNC:39033	UQCRBP3	100288785	ENSG00000249928	0
HGNC:40044	TMEM239	100288797	ENSG00000198326	7
HGNC:33626	FRG2C	100288801	ENSG00000172969	3
HGNC:51628	RPL23AP93	100288802	ENSG00000232873	0
HGNC:33129	HYDIN2	100288805	ENSG00000276975	10
HGNC:51758	CDC27P8	100288806		0
HGNC:51259	CLDN34	100288814	ENSG00000234469	2
HGNC:44019	TTC39CP1	100288825	ENSG00000250627	1
HGNC:39949	CYP4F25P	100288827	ENSG00000224106	0
HGNC:40900	SRGAP3-AS3	100288831	ENSG00000227929	0
HGNC:37485	RBPJP5	100288841	ENSG00000232239	0
HGNC:53652	B3GNT10	100288842	ENSG00000214654	3
HGNC:45165	NAPGP1	100288843	ENSG00000271408	0
HGNC:44020	TRMT112P1	100288861	ENSG00000250272	0
HGNC:48890	KRT18P63	100288868	ENSG00000235413	0
HGNC:38012	ERLEC1P1	100288870	ENSG00000240755	0
HGNC:49657	DYNLL1P6	100288885	ENSG00000248820	0
HGNC:32374	COX6CP4	100288892	ENSG00000270500	0
HGNC:49285	FAR2P3	100288897	ENSG00000240253	0
HGNC:37903	CICP11	100288904	ENSG00000237799	0
HGNC:54057	CRIM1-DT	100288911	ENSG00000260025	2
HGNC:19923	BRD7P1	100288948	ENSG00000259043	0
HGNC:42091	MTND1P25	100288950		0
HGNC:37323	PRSS43P	100288960		1
HGNC:31068	FABP5P5	100288964	ENSG00000213716	0
HGNC:52340	ADI1P2	100288971	ENSG00000250684	0
HGNC:51604	BMS1P21	100288974	ENSG00000283101	3
HGNC:43867	DCAF13P2	100288979	ENSG00000250816	0
HGNC:42052	MTND1P3	100288984	ENSG00000239648	1
HGNC:42064	MTND1P15	100288998	ENSG00000264168	0
HGNC:33605	MOXD2P	100289017	ENSG00000240268	15
HGNC:27844	SLC25A25-AS1	100289019	ENSG00000234771	1
HGNC:38492	CDK2AP2P1	100289027	ENSG00000278647	0
HGNC:39657	BNIP3P4	100289028	ENSG00000271225	0
HGNC:51579	RPL23AP88	100289034	ENSG00000271153	0
HGNC:2576	CYB5AP5	100289051	ENSG00000257503	1
HGNC:49128	TMEM261P1	100289059	ENSG00000270814	0
HGNC:40895	ADAMTSL4-AS2	100289061	ENSG00000237781	1
HGNC:37473	TSPY10	100289087	ENSG00000236424	2
HGNC:51370	ATP2A1-AS1	100289092	ENSG00000260442	1
HGNC:51327	BCL2L12P1	100289095	ENSG00000248530	0
HGNC:51762	FRG1CP	100289097	ENSG00000282826	3
HGNC:48340	RPL30P16	100289099	ENSG00000230169	0
HGNC:37927	EIF4A1P8	100289102	ENSG00000213484	0
HGNC:32013	FAM27E2	100289124		3
HGNC:47037	COX6CP6	100289131	ENSG00000240156	0
HGNC:39866	KRT8P32	100289133	ENSG00000250221	0
HGNC:45272	FAM95C	100289137		1
HGNC:54454	H3P20	100289141	ENSG00000250351	1
HGNC:37467	FAM197Y5	100289150	ENSG00000225516	2
HGNC:39305	HMGB3P13	100289158	ENSG00000214288	1
HGNC:43772	COX20P2	100289170	ENSG00000235013	0
HGNC:43938	GNG12-AS1	100289178	ENSG00000232284	7
HGNC:53759	RPL22P23	100289184	ENSG00000232379	0
HGNC:10684	SDHDP1	100289186	ENSG00000267162	1
HGNC:53075	TMEM225B	100289187	ENSG00000244219	4
HGNC:37466	FAM197Y4	100289188	ENSG00000274196	0
HGNC:39206	HMGN3P1	100289191	ENSG00000183586	1
HGNC:44254	LINC00624	100289211	ENSG00000278811	3
HGNC:44049	LTV1P1	100289220	ENSG00000250219	0
HGNC:44988	CEP164P1	100289237	ENSG00000226937	0
HGNC:53703	PPIAP79	100289244	ENSG00000214853	0
HGNC:44356	TMEM238L	100289255	ENSG00000263429	7
HGNC:33359	ZFYVE9P1	100289259	ENSG00000229562	0
HGNC:49216	RPL7P60	100289264	ENSG00000214142	0
HGNC:37464	FAM197Y1	100289265	ENSG00000224336	0
HGNC:39808	DNAJC3-DT	100289274	ENSG00000247400	0
HGNC:53878	CNTNAP3C	100289279	ENSG00000283378	1
HGNC:44984	CUBNP2	100289280	ENSG00000234993	0
HGNC:48788	HNRNPA1P58	100289286	ENSG00000219582	0
HGNC:44052	NUP58P1	100289295	ENSG00000251436	0
HGNC:42999	HIGD1AP5	100289300	ENSG00000255254	0
HGNC:39877	KRT8P43	100289319	ENSG00000218186	0
HGNC:48715	MAN1B1-DT	100289341	ENSG00000268996	3
HGNC:52125	MTCO3P22	100289371	ENSG00000270388	0
HGNC:42502	UBAC2-AS1	100289373	ENSG00000228889	3
HGNC:41932	PTP4A1P5	100289380	ENSG00000235642	0
HGNC:48837	CICP25	100289383		0
HGNC:48674	KCTD21-AS1	100289388	ENSG00000246174	4
HGNC:52151	MTCO2P22	100289404	ENSG00000270225	0
HGNC:39825	MCF2L-AS1	100289410	ENSG00000235280	2
HGNC:39288	PHBP9	100289414	ENSG00000230224	0
HGNC:33173	CTF2P	100289419	ENSG00000230447	5
HGNC:44435	REXO1L12P	100289448	ENSG00000276006	0
HGNC:32724	SLC7A15P	100289450	ENSG00000232800	3
HGNC:30193	DEFB4B	100289462	ENSG00000177257	2
HGNC:6542	LDHBP1	100289475	ENSG00000232662	0
HGNC:44092	MICOS10P2	100289489	ENSG00000270714	0
HGNC:37960	FTLP11	100289501		0
HGNC:48680	KCNIP2-AS1	100289509	ENSG00000226009	0
HGNC:18982	H3C9P	100289545	ENSG00000220875	1
HGNC:49833	SNRPCP18	100289564	ENSG00000259464	0
HGNC:4872	HERC2P4	100289574	ENSG00000230267	3
HGNC:48851	NDUFA5P9	100289579	ENSG00000220831	0
HGNC:38672	DUX4L13	100289581	ENSG00000276046	0
HGNC:45219	NPM1P40	100289584	ENSG00000236523	0
HGNC:49341	HSPE1P22	100289607	ENSG00000237306	0
HGNC:31659	TRIAP1P1	100289619	ENSG00000237956	0
HGNC:52412	UBE2V1P14	100289623	ENSG00000228134	0
HGNC:28068	ZNF605	100289635		5
HGNC:9239	PPATP1	100289640	ENSG00000241293	1
HGNC:44931	HSPA8P16	100289643	ENSG00000224059	0
HGNC:50620	PRR13P7	100289644	ENSG00000271202	0
HGNC:52550	PSG8-AS1	100289650	ENSG00000225877	1
HGNC:37675	COX6B1P5	100289662	ENSG00000249047	0
HGNC:44063	STMN1P2	100289663	ENSG00000251440	0
HGNC:39577	POLR3KP1	100289667	ENSG00000232647	0
HGNC:52663	LINC01848	100289673	ENSG00000254106	1
HGNC:27222	ZNF783	100289678	ENSG00000204946	11
HGNC:33557	HMGN2P13	100289682	ENSG00000241810	1
HGNC:39055	ERVH-3	100289683		2
HGNC:49326	HSPE1P8	100292290	ENSG00000217897	1
HGNC:48636	LINC00942	100292680	ENSG00000249628	2
HGNC:42199	MTND4P12	100293090	ENSG00000247627	0
HGNC:37142	ZNF587B	100293516		7
HGNC:38605	ATG12P2	100293948	ENSG00000224121	1
HGNC:54402	RNF213-AS1	100294362	ENSG00000263069	2
HGNC:37101	DDX11L8	100302090	ENSG00000256263	6
HGNC:35265	MIR1184-1	100302111	ENSG00000221533	3
HGNC:35362	MIR1284	100302112	ENSG00000221264	10
HGNC:35266	MIR1200	100302113	ENSG00000221325	2
HGNC:33934	MIR513C	100302114	ENSG00000216171	6
HGNC:35250	MIR1468	100302115	ENSG00000222532	8
HGNC:35332	MIR1265	100302116	ENSG00000221371	2
HGNC:35247	MIR320B1	100302117	ENSG00000211543	14
HGNC:35279	MIR1286	100302118	ENSG00000221039	3
HGNC:35382	MIR1538	100302119	ENSG00000223109	2
HGNC:35347	MIR1276	100302121	ENSG00000221634	3
HGNC:35264	MIR1183	100302122	ENSG00000221783	5
HGNC:35346	MIR1275	100302123	ENSG00000221697	12
HGNC:35363	MIR1288	100302124	ENSG00000221355	7
HGNC:35281	MIR1289-1	100302125	ENSG00000221763	2
HGNC:35380	MIR1471	100302126	ENSG00000222246	3
HGNC:35379	MIR1470	100302127	ENSG00000269782	3
HGNC:35295	MIR1302-3	100302128	ENSG00000221055	2
HGNC:35399	MIR1915	100302129	ENSG00000222071	10
HGNC:35296	MIR1302-4	100302130	ENSG00000221628	2
HGNC:35349	MIR302F	100302131		4
HGNC:35263	MIR1182	100302132	ENSG00000283799	4
HGNC:35280	MIR1287	100302133	ENSG00000284415	10
HGNC:35282	MIR1289-2	100302134	ENSG00000221287	2
HGNC:35248	MIR320C1	100302135	ENSG00000221493	11
HGNC:35365	MIR1252	100302136	ENSG00000221788	3
HGNC:35398	MIR1914	100302137	ENSG00000284433	4
HGNC:35364	MIR1292	100302138	ENSG00000284481	3
HGNC:35381	MIR1537	100302139	ENSG00000222831	5
HGNC:35298	MIR1302-6	100302140	ENSG00000221393	2
HGNC:35397	MIR1913	100302141	ENSG00000222958	2
HGNC:35312	MIR1246	100302142		32
HGNC:35314	MIR1248	100302143		4
HGNC:35396	MIR1912	100302144	ENSG00000222321	6
HGNC:35313	MIR1247	100302145	ENSG00000283857	15
HGNC:35297	MIR1302-5	100302146	ENSG00000221091	2
HGNC:35299	MIR1302-7	100302147		2
HGNC:35329	MIR1263	100302148	ENSG00000221251	4
HGNC:35315	MIR1249	100302149	ENSG00000221598	5
HGNC:35249	MIR1296	100302150	ENSG00000221063	14
HGNC:35330	MIR548N	100302152	ENSG00000221669	2
HGNC:35258	MIR1298	100302153	ENSG00000221710	6
HGNC:35321	MIR1256	100302155	ENSG00000221808	3
HGNC:33924	MIR1229	100302156	ENSG00000221394	3
HGNC:35257	MIR1185-1	100302157	ENSG00000221525	6
HGNC:33921	MIR1231	100302158	ENSG00000221028	6
HGNC:35307	MIR548F3	100302159	ENSG00000221436	2
HGNC:33929	MIR1233-1	100302160	ENSG00000221649	4
HGNC:35271	MIR1205	100302161	ENSG00000221771	2
HGNC:35356	MIR1278	100302163	ENSG00000221680	3
HGNC:37058	MIR2113	100302164	ENSG00000238367	7
HGNC:35374	MIR1322	100302166		6
HGNC:35290	MIR1299	100302167	ENSG00000275377	6
HGNC:35322	MIR1257	100302168	ENSG00000284193	4
HGNC:35388	MIR320D2	100302169	ENSG00000221081	4
HGNC:35272	MIR1206	100302170		4
HGNC:35373	MIR1321	100302171		2
HGNC:35323	MIR1258	100302172	ENSG00000221240	10
HGNC:35372	MIR1307	100302174	ENSG00000283867	12
HGNC:35273	MIR1207	100302175	ENSG00000221176	18
HGNC:35337	MIR1269A	100302177	ENSG00000221563	6
HGNC:35288	MIR1295A	100302178	ENSG00000221390	3
HGNC:35338	MIR1270	100302179	ENSG00000238517	6
HGNC:35287	MIR1294	100302181	ENSG00000221430	4
HGNC:35357	MIR1279	100302182		4
HGNC:35389	MIR1825	100302183	ENSG00000284125	4
HGNC:35339	MIR1272	100302184	ENSG00000221033	3
HGNC:37059	MIR1204	100302185	ENSG00000283710	7
HGNC:35354	MIR548I3	100302186	ENSG00000221305	3
HGNC:35289	MIR1297	100302187		19
HGNC:35304	MIR1243	100302188		3
HGNC:37064	MIR1976	100302190	ENSG00000238705	4
HGNC:35355	MIR548I4	100302191	ENSG00000221494	2
HGNC:35305	MIR548F1	100302192	ENSG00000221594	3
HGNC:35320	MIR1255A	100302193	ENSG00000221265	2
HGNC:35387	MIR320C2	100302195	ENSG00000212051	6
HGNC:33926	MIR1234	100302196		3
HGNC:35371	MIR1306	100302197	ENSG00000284464	5
HGNC:33928	MIR1228	100302201	ENSG00000221365	11
HGNC:35334	MIR1266	100302202	ENSG00000221052	8
HGNC:35252	MIR1271	100302203	ENSG00000221464	23
HGNC:35352	MIR548I1	100302204	ENSG00000221737	3
HGNC:35361	MIR1283-2	100302205	ENSG00000221548	4
HGNC:35318	MIR1253	100302208	ENSG00000221200	4
HGNC:35254	MIR1185-2	100302209	ENSG00000221614	6
HGNC:35393	MIR1909	100302210	ENSG00000284216	5
HGNC:35269	MIR1203	100302211	ENSG00000221739	2
HGNC:35377	MIR1324	100302212	ENSG00000283894	2
HGNC:35262	MIR1181	100302213	ENSG00000284268	7
HGNC:35350	MIR1277	100302214	ENSG00000221463	3
HGNC:35391	MIR1827	100302217		5
HGNC:35277	MIR1285-1	100302218	ENSG00000221520	8
HGNC:35311	MIR1245A	100302219	ENSG00000221502	5
HGNC:35286	MIR1293	100302220	ENSG00000221604	4
HGNC:35284	MIR1291	100302221		13
HGNC:35395	MIR1911	100302222	ENSG00000222715	3
HGNC:35300	MIR1302-8	100302223	ENSG00000221269	2
HGNC:37071	MIR2110	100302224	ENSG00000284442	4
HGNC:37069	MIR2053	100302225	ENSG00000238399	2
HGNC:33933	MIR1238	100302226	ENSG00000221410	4
HGNC:35293	MIR1302-1	100302227		2
HGNC:35327	MIR1261	100302228	ENSG00000221586	4
HGNC:35316	MIR1250	100302229	ENSG00000221025	4
HGNC:33922	MIR1226	100302232	ENSG00000221585	5
HGNC:35336	MIR1268A	100302233	ENSG00000221641	3
HGNC:35370	MIR664A	100302234		16
HGNC:35260	MIR1179	100302235	ENSG00000221630	8
HGNC:35325	MIR1260A	100302236	ENSG00000221754	7
HGNC:35359	MIR1281	100302237	ENSG00000284015	5
HGNC:35384	MIR103B1	100302238		5
HGNC:35309	MIR548F5	100302239	ENSG00000221348	2
HGNC:35302	MIR1304	100302240	ENSG00000284458	2
HGNC:33925	MIR1236	100302242	ENSG00000284446	13
HGNC:37060	MIR1972-1	100302243	ENSG00000238728	6
HGNC:35253	MIR1301	100302246	ENSG00000221445	21
HGNC:35376	MIR1197	100302250	ENSG00000221745	3
HGNC:35246	MIR1264	100302251		4
HGNC:35360	MIR1282	100302254	ENSG00000221792	2
HGNC:35251	MIR1323	100302255	ENSG00000221017	5
HGNC:35261	MIR1180	100302256	ENSG00000221540	9
HGNC:35383	MIR1539	100302257		2
HGNC:35378	MIR1469	100302258	ENSG00000283888	2
HGNC:35268	MIR1202	100302259	ENSG00000221456	8
HGNC:37068	MIR2052	100302260		2
HGNC:35394	MIR1910	100302261		5
HGNC:35392	MIR1908	100302263	ENSG00000284416	18
HGNC:35255	MIR1283-1	100302265	ENSG00000221421	7
HGNC:37070	MIR2054	100302267		3
HGNC:35278	MIR1285-2	100302268	ENSG00000221238	4
HGNC:35303	MIR1305	100302270	ENSG00000221227	6
HGNC:35259	MIR1178	100302274	ENSG00000283768	4
HGNC:35292	MIR548L	100302275	ENSG00000221230	4
HGNC:35283	MIR1290	100302276	ENSG00000221662	22
HGNC:35353	MIR548I2	100302277	ENSG00000221275	3
HGNC:35294	MIR1302-2	100302278	ENSG00000284332	2
HGNC:35328	MIR1262	100302279	ENSG00000221203	4
HGNC:33927	MIR1237	100302280	ENSG00000221273	5
HGNC:35274	MIR1208	100302281	ENSG00000221261	5
HGNC:35385	MIR103B2	100302282		5
HGNC:33932	MIR1227	100302283	ENSG00000221411	3
HGNC:35301	MIR1303	100302284	ENSG00000221552	7
HGNC:35310	MIR1244-1	100302285		4
HGNC:35335	MIR1267	100302286	ENSG00000221650	3
HGNC:35344	MIR548H3	100302287	ENSG00000221698	2
HGNC:35351	MIR548P	100302288	ENSG00000221263	3
HGNC:35317	MIR1251	100302289	ENSG00000221479	4
HGNC:37061	MIR1973	100302290		3
HGNC:44170	RASAL2-AS1	100302401	ENSG00000224687	1
HGNC:37127	PTCSC1	100302522		4
HGNC:37135	FAM41AY2	100302526	ENSG00000226362	1
HGNC:48568	LINC00882	100302640	ENSG00000242759	3
HGNC:44171	BABAM2-AS1	100302650		5
HGNC:40043	GPR75-ASB3	100302652	ENSG00000270898	4
HGNC:37104	DDX11L3	100302657		1
HGNC:49195	CSPG4P13	100302666	ENSG00000260139	0
HGNC:44914	GPN3P1	100302689	ENSG00000227465	0
HGNC:37132	DLG2-AS1	100302690		1
HGNC:37192	LINC00184	100302691	ENSG00000224939	0
HGNC:37190	FTX	100302692	ENSG00000230590	16
HGNC:33945	TMED7-TICAM2	100302736	ENSG00000251201	7
HGNC:34514	ZNF861P	100302737	ENSG00000267235	1
HGNC:34265	RNU6-21P	100302738	ENSG00000207441	0
HGNC:37184	PCNA-AS1	100302739		2
HGNC:37128	FAS-AS1	100302740		6
HGNC:34259	RNU6-15P	100302741	ENSG00000207264	0
HGNC:34286	RNU6-42P	100302742	ENSG00000206892	0
HGNC:34355	SNORA80B	100302743	ENSG00000206633	1
HGNC:37153	NCRUPAR	100302746		2
HGNC:35472	NCLP1	100302751	ENSG00000213212	0
HGNC:49177	TSNAX-DISC1	100303453	ENSG00000270106	9
HGNC:37149	ZEB2-AS1	100303491	ENSG00000238057	6
HGNC:43438	SLC25A5-AS1	100303728	ENSG00000224281	4
HGNC:44350	LSM3P5	100303743	ENSG00000260014	0
HGNC:44347	LSM3P2	100303745	ENSG00000257847	0
HGNC:44346	LSM3P1	100303748		0
HGNC:40045	PET117	100303755	ENSG00000232838	7
HGNC:44116	PITPNA-AS1	100306951	ENSG00000236618	3
HGNC:44194	NDUFAF4P1	100306975	ENSG00000259467	1
HGNC:43616	CHMP4BP1	100307126	ENSG00000258469	1
HGNC:43906	OTX2-AS1	100309464	ENSG00000248550	5
HGNC:48334	SPDYE2B	100310812	ENSG00000173678	2
HGNC:37478	VDAC1P3	100310838	ENSG00000234702	3
HGNC:37482	VDAC1P7	100310839	ENSG00000213450	1
HGNC:37483	VDAC1P8	100310840	ENSG00000229036	1
HGNC:37480	VDAC1P11	100310841	ENSG00000237679	1
HGNC:5725	RBPJP1	100310842		3
HGNC:22467	ANKRD61	100310846	ENSG00000157999	5
HGNC:49819	SNRPCP4	100310848	ENSG00000264186	0
HGNC:49834	SNRPCP19	100310849	ENSG00000234999	1
HGNC:49826	SNRPCP11	100310850	ENSG00000241346	0
HGNC:49823	SNRPCP8	100310851	ENSG00000250580	0
HGNC:49822	SNRPCP7	100310852		0
HGNC:49824	SNRPCP9	100310853	ENSG00000231812	1
HGNC:49827	SNRPCP12	100310854		0
HGNC:49829	SNRPCP14	100310855	ENSG00000254805	0
HGNC:49821	SNRPCP6	100310856	ENSG00000254683	0
HGNC:49830	SNRPCP15	100310857	ENSG00000230106	0
HGNC:37489	IGKV2OR2-7D	100310869	ENSG00000271015	0
HGNC:37376	VN1R56P	100312774		1
HGNC:37335	VN1R20P	100312775	ENSG00000233121	1
HGNC:37344	VN1R24P	100312781		1
HGNC:37345	VN1R25P	100312782	ENSG00000224947	1
HGNC:37346	VN1R26P	100312783		1
HGNC:37347	VN1R27P	100312784		1
HGNC:37348	VN1R28P	100312785	ENSG00000227182	1
HGNC:37349	VN1R29P	100312786		1
HGNC:37351	VN1R31P	100312787	ENSG00000236284	1
HGNC:37352	VN1R32P	100312788	ENSG00000230361	1
HGNC:37355	VN1R35P	100312789	ENSG00000228660	1
HGNC:37356	VN1R36P	100312790	ENSG00000230639	1
HGNC:37359	VN1R39P	100312791		1
HGNC:37360	VN1R40P	100312792	ENSG00000223845	1
HGNC:37361	VN1R41P	100312793		1
HGNC:37362	VN1R42P	100312794	ENSG00000223476	1
HGNC:37363	VN1R43P	100312795		1
HGNC:37365	VN1R45P	100312796		1
HGNC:37367	VN1R47P	100312797		1
HGNC:37368	VN1R48P	100312798	ENSG00000237487	1
HGNC:37369	VN1R49P	100312799		1
HGNC:37371	VN1R51P	100312801	ENSG00000228038	1
HGNC:37372	VN1R52P	100312802		1
HGNC:37438	VN1R110P	100312803	ENSG00000231725	1
HGNC:37327	VN1R15P	100312804		1
HGNC:37330	VN1R16P	100312805		1
HGNC:37373	VN1R53P	100312806	ENSG00000236313	1
HGNC:37374	VN1R54P	100312807	ENSG00000232109	1
HGNC:37375	VN1R55P	100312808		1
HGNC:37377	VN1R57P	100312809		1
HGNC:37378	VN1R58P	100312810		1
HGNC:37379	VN1R59P	100312811		1
HGNC:37380	VN1R60P	100312812		1
HGNC:37381	VN1R61P	100312813		1
HGNC:37382	VN1R62P	100312814		1
HGNC:37383	VN1R63P	100312815		1
HGNC:37390	VN1R69P	100312816	ENSG00000260724	1
HGNC:37392	VN1R71P	100312817	ENSG00000264837	1
HGNC:37394	VN1R73P	100312818		1
HGNC:37395	VN1R74P	100312819	ENSG00000273732	1
HGNC:37396	VN1R75P	100312820		1
HGNC:37397	VN1R76P	100312821	ENSG00000273762	1
HGNC:37398	VN1R77P	100312822		1
HGNC:37399	VN1R78P	100312823	ENSG00000268272	1
HGNC:37400	VN1R79P	100312824	ENSG00000269885	1
HGNC:37329	VN1R80P	100312825	ENSG00000268598	1
HGNC:37401	VN1R81P	100312826	ENSG00000268357	1
HGNC:37402	VN1R82P	100312827	ENSG00000268995	1
HGNC:37403	VN1R83P	100312828	ENSG00000268521	1
HGNC:37404	VN1R84P	100312829	ENSG00000268117	1
HGNC:37405	VN1R85P	100312830	ENSG00000269345	1
HGNC:37406	VN1R86P	100312831		2
HGNC:37407	VN1R87P	100312832	ENSG00000268789	1
HGNC:37408	VN1R88P	100312833	ENSG00000268541	1
HGNC:37409	VN1R89P	100312834		1
HGNC:37410	VN1R90P	100312835	ENSG00000268794	1
HGNC:37411	VN1R91P	100312836	ENSG00000268148	1
HGNC:37412	VN1R92P	100312837	ENSG00000268908	1
HGNC:37413	VN1R93P	100312838	ENSG00000269320	1
HGNC:37414	VN1R94P	100312839		1
HGNC:37417	VN1R97P	100312840		1
HGNC:37418	VN1R98P	100312841		1
HGNC:37419	VN1R99P	100312842		1
HGNC:37328	VN1R19P	100312843		1
HGNC:37337	VN1R22P	100312844		1
HGNC:37338	VN1R23P	100312845		1
HGNC:37420	VN1R100P	100312846		1
HGNC:37425	VN1R102P	100312847		1
HGNC:37429	VN1R106P	100312848		2
HGNC:37431	VN1R107P	100312849	ENSG00000268545	1
HGNC:37432	VN1R108P	100312850	ENSG00000230772	2
HGNC:37434	VN1R109P	100312851		1
HGNC:37332	VN1R111P	100312852		1
HGNC:37393	VN1R72P	100312853		1
HGNC:37437	VN1R112P	100312854		1
HGNC:37364	VN1R44P	100312855		1
HGNC:5765	IGKV1OR15-118	100312985		0
HGNC:50625	MFSD1P1	100313532	ENSG00000261868	0
HGNC:35256	MIR320B2	100313769	ENSG00000221406	9
HGNC:35285	MIR548K	100313770	ENSG00000221333	3
HGNC:35306	MIR548F2	100313771	ENSG00000221782	2
HGNC:35331	MIR548M	100313772	ENSG00000221187	4
HGNC:35343	MIR548H2	100313773	ENSG00000221801	2
HGNC:35348	MIR302E	100313774	ENSG00000221703	4
HGNC:37304	MIR670	100313777	ENSG00000211568	5
HGNC:37307	MIR759	100313778	ENSG00000211579	4
HGNC:37311	MIR2117	100313779	ENSG00000284344	2
HGNC:37315	MIR2278	100313780	ENSG00000252153	4
HGNC:37317	MIR718	100313781	ENSG00000284286	8
HGNC:37511	PIRC7	100313782		1
HGNC:37514	PIRC10	100313783		1
HGNC:37518	PIRC14	100313784		1
HGNC:37524	PIRC20	100313785		1
HGNC:37527	PIRC23	100313786		1
HGNC:37535	PIRC31	100313787		1
HGNC:37542	PIRC38	100313788		1
HGNC:37546	PIRC42	100313789		1
HGNC:37552	PIRC48	100313790		1
HGNC:37556	PIRC52	100313791		1
HGNC:37559	PIRC55	100313792		1
HGNC:37567	PIRC63	100313793		1
HGNC:37569	PIRC65	100313794		1
HGNC:37577	PIRC73	100313795		1
HGNC:37580	PIRC76	100313796		1
HGNC:37583	PIRC79	100313797		1
HGNC:37594	PIRC90	100313798		1
HGNC:37598	PIRC94	100313799		1
HGNC:37600	PIRC96	100313800		1
HGNC:37608	PIRC104	100313801		1
HGNC:37611	PIRC107	100313802		1
HGNC:37616	PIRC112	100313803		1
HGNC:35366	MIR1255B1	100313806		2
HGNC:37508	PIRC4	100313807		1
HGNC:37516	PIRC12	100313808		1
HGNC:37521	PIRC17	100313809		1
HGNC:37528	PIRC24	100313810		1
HGNC:37536	PIRC32	100313811		1
HGNC:37541	PIRC37	100313812		1
HGNC:37549	PIRC45	100313813		1
HGNC:37554	PIRC50	100313814		1
HGNC:37558	PIRC54	100313815		1
HGNC:37566	PIRC62	100313816		1
HGNC:37571	PIRC67	100313817		1
HGNC:37575	PIRC71	100313818		1
HGNC:37584	PIRC80	100313819		1
HGNC:37588	PIRC84	100313820		1
HGNC:37601	PIRC97	100313821		1
HGNC:33935	MIR513B	100313822	ENSG00000207871	3
HGNC:35270	MIR663B	100313824	ENSG00000221288	10
HGNC:35333	MIR548O	100313829	ENSG00000221510	3
HGNC:35342	MIR548H1	100313830	ENSG00000221537	2
HGNC:35367	MIR1255B2	100313835	ENSG00000221545	2
HGNC:37303	MIR762	100313837	ENSG00000211591	5
HGNC:37306	MIR764	100313838	ENSG00000212100	6
HGNC:37308	MIR2114	100313839	ENSG00000252454	3
HGNC:37309	MIR2115	100313840	ENSG00000252466	3
HGNC:37312	MIR548Q	100313841	ENSG00000221331	2
HGNC:37313	MIR2276	100313842	ENSG00000252695	3
HGNC:37316	MIR711	100313843	ENSG00000284251	6
HGNC:37505	PIRC1	100313844		1
HGNC:37509	PIRC5	100313845		1
